Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
385,-5.015625,-5.64671875,-6.515625,3.1875,2.726328125,2.359375
386,-4.75,-5.278828125,-5.875,3.09375,2.751171875,2.40625
387,-4.859375,-5.358125,-5.921875,3.328125,2.7828125,2.5
388,-3.9375,-4.275546875,-4.875,3.03125,2.598125,2.34375
389,-4.859375,-5.3175,-5.875,2.984375,2.64203125,2.390625
390,-3.859375,-4.424609375,-5.015625,2.96875,2.5453125,2.296875
391,-4.015625,-4.635234375,-5.328125,3.0625,2.63296875,2.25
392,-4.78125,-5.248671875,-5.859375,3.09375,2.650546875,2.390625
393,-4.0,-4.5228125,-5.125,2.96875,2.616328125,2.3125
394,-4.984375,-5.5375,-6.15625,3.125,2.711328125,2.40625
395,-4.734375,-5.49875,-6.125,3.203125,2.74703125,2.453125
396,-3.9375,-4.476171875,-5.03125,2.84375,2.5725,2.34375
397,-4.0,-4.50953125,-5.078125,2.984375,2.601015625,2.359375
398,-4.546875,-5.116875,-5.703125,3.125,2.743046875,2.34375
399,-4.640625,-5.198984375,-5.734375,3.21875,2.610546875,2.34375
400,-4.28125,-4.736171875,-5.3125,3.125,2.738828125,2.4375
401,-4.359375,-4.8365625,-5.453125,2.984375,2.666875,2.359375
402,-4.53125,-5.083359375,-5.65625,3.0,2.668359375,2.375
403,-4.71875,-5.21265625,-5.8125,3.21875,2.80578125,2.453125
404,-4.546875,-5.13890625,-6.078125,3.234375,2.760625,2.40625
405,-3.953125,-4.330234375,-5.09375,2.921875,2.5128125,2.265625
406,-4.921875,-5.416328125,-6.125,3.125,2.70328125,2.359375
407,-4.625,-5.20078125,-5.78125,3.15625,2.721953125,2.375
408,-4.484375,-4.97953125,-5.546875,3.265625,2.812421875,2.515625
409,-4.765625,-5.23765625,-5.953125,3.15625,2.754609375,2.453125
410,-4.21875,-4.7396875,-5.84375,3.03125,2.624296875,2.390625
411,-4.59375,-5.17546875,-5.859375,3.21875,2.788828125,2.46875
412,-3.890625,-4.35296875,-5.140625,3.09375,2.69390625,2.359375
413,-3.875,-4.463359375,-5.0625,3.140625,2.671640625,2.390625
414,-4.109375,-4.5353125,-5.234375,3.171875,2.703125,2.375
415,-4.375,-5.06171875,-5.78125,3.25,2.679375,2.359375
416,-4.640625,-5.181328125,-5.75,3.421875,2.77375,2.34375
417,-4.609375,-5.06078125,-5.78125,3.375,2.784609375,2.421875
418,-4.9375,-5.39390625,-5.984375,3.078125,2.56640625,2.28125
419,-4.234375,-4.845078125,-5.40625,3.109375,2.620859375,2.359375
420,-4.34375,-4.8153125,-5.34375,3.078125,2.642890625,2.328125
421,-4.375,-4.865234375,-5.53125,2.984375,2.64859375,2.359375
422,-4.25,-4.740625,-5.5625,3.25,2.783203125,2.4375
423,-5.234375,-5.84515625,-6.703125,3.0,2.622890625,2.3125
424,-4.53125,-4.9178125,-5.40625,3.078125,2.66953125,2.3125
425,-4.40625,-4.88796875,-5.625,3.09375,2.757734375,2.453125
426,-4.046875,-4.561328125,-5.0625,3.03125,2.67796875,2.421875
427,-3.515625,-4.19453125,-5.09375,3.0625,2.70015625,2.40625
428,-3.890625,-4.390546875,-5.015625,2.96875,2.615,2.296875
429,-4.375,-4.86984375,-5.515625,3.109375,2.7134375,2.390625
430,-4.453125,-5.06484375,-5.59375,3.25,2.72296875,2.359375
431,-4.21875,-4.6078125,-5.15625,2.984375,2.58453125,2.359375
432,-5.015625,-5.53578125,-6.09375,2.890625,2.6015625,2.375
433,-4.078125,-4.490625,-5.125,2.8125,2.460703125,2.265625
434,-3.84375,-4.464375,-5.078125,2.8125,2.533359375,2.296875
435,-4.609375,-4.991484375,-5.515625,2.953125,2.619921875,2.25
436,-4.421875,-4.8621875,-5.46875,2.96875,2.635078125,2.34375
437,-4.1875,-4.649375,-5.453125,3.15625,2.678125,2.28125
438,-4.484375,-4.8978125,-5.296875,2.984375,2.66140625,2.25
439,-3.890625,-4.315390625,-4.828125,2.921875,2.609921875,2.25
440,-5.25,-5.62421875,-6.125,3.03125,2.575234375,2.375
441,-4.578125,-4.9621875,-5.59375,2.96875,2.624375,2.375
442,-4.75,-5.294453125,-6.15625,3.1875,2.688203125,2.359375
443,-5.140625,-5.478125,-6.015625,2.984375,2.583046875,2.28125
444,-4.28125,-4.705703125,-5.28125,3.0,2.549609375,2.25
445,-4.46875,-4.944375,-5.625,3.03125,2.620078125,2.359375
446,-4.15625,-4.613828125,-5.21875,3.25,2.683828125,2.375
447,-4.3125,-4.8059375,-5.359375,3.09375,2.5925,2.3125
448,-4.21875,-4.69859375,-5.453125,3.09375,2.637578125,2.3125
449,-4.125,-4.688828125,-5.390625,3.03125,2.6815625,2.359375
450,-4.671875,-5.139375,-5.734375,3.0,2.5746875,2.3125
451,-4.75,-5.285546875,-5.6875,3.0,2.628828125,2.34375
452,-4.21875,-4.83671875,-5.40625,3.078125,2.570234375,2.28125
453,-4.546875,-5.000625,-5.625,2.953125,2.5403125,2.234375
454,-4.34375,-4.838125,-5.53125,3.109375,2.663515625,2.296875
455,-4.46875,-4.9528125,-5.625,3.015625,2.57796875,2.328125
456,-4.203125,-4.685546875,-5.296875,3.0625,2.590546875,2.34375
457,-4.53125,-5.0753125,-5.765625,3.09375,2.629765625,2.28125
458,-4.796875,-5.251328125,-5.84375,3.0,2.67265625,2.40625
459,-4.796875,-5.358046875,-5.953125,3.375,2.827265625,2.515625
460,-3.484375,-3.85953125,-4.375,2.890625,2.54453125,2.265625
461,-4.671875,-5.108515625,-5.71875,2.96875,2.634609375,2.34375
462,-4.40625,-4.94109375,-5.46875,3.15625,2.68140625,2.390625
463,-4.296875,-4.945625,-5.5625,3.15625,2.763203125,2.4375
464,-4.5,-4.9303125,-5.390625,3.046875,2.664921875,2.34375
465,-3.5625,-4.19171875,-4.828125,3.0625,2.6325,2.296875
466,-4.953125,-5.343359375,-5.84375,3.109375,2.71375,2.34375
467,-4.828125,-5.291953125,-5.90625,3.015625,2.634453125,2.375
468,-3.5,-3.88796875,-4.453125,2.96875,2.5465625,2.265625
469,-4.125,-4.616015625,-5.21875,3.0,2.605390625,2.296875
470,-4.8125,-5.213359375,-5.765625,3.09375,2.67546875,2.390625
471,-4.390625,-4.97828125,-5.625,3.0,2.579140625,2.265625
472,-4.453125,-4.84421875,-5.515625,2.875,2.5628125,2.265625
473,-4.046875,-4.5559375,-5.109375,2.96875,2.673671875,2.421875
474,-3.984375,-4.379296875,-4.890625,2.9375,2.5825,2.3125
475,-4.96875,-5.4278125,-6.015625,2.953125,2.61171875,2.359375
476,-4.46875,-4.8859375,-5.421875,3.078125,2.59875,2.359375
477,-4.203125,-4.7040625,-5.296875,3.015625,2.592734375,2.34375
478,-4.0,-4.5009375,-5.09375,2.9375,2.65171875,2.40625
479,-4.359375,-4.748984375,-5.46875,2.890625,2.6390625,2.34375
480,-4.125,-4.512265625,-5.046875,2.953125,2.61,2.328125
481,-4.75,-5.138125,-5.9375,3.03125,2.61796875,2.265625
482,-3.484375,-3.92109375,-4.375,3.0,2.715234375,2.40625
483,-4.34375,-4.840859375,-5.390625,2.921875,2.618984375,2.28125
484,-4.171875,-4.600234375,-5.1875,3.09375,2.737109375,2.453125
485,-4.09375,-4.58359375,-5.296875,3.0625,2.705078125,2.375
486,-5.046875,-5.51015625,-6.015625,2.96875,2.661796875,2.359375
487,-5.15625,-5.513984375,-6.0625,3.03125,2.681953125,2.390625
488,-4.484375,-4.940234375,-5.46875,3.0,2.70359375,2.359375
489,-3.8125,-4.29796875,-4.765625,3.15625,2.721875,2.296875
490,-4.296875,-4.879765625,-5.34375,3.03125,2.653671875,2.359375
491,-4.0,-4.437109375,-5.296875,3.109375,2.59390625,2.296875
492,-4.453125,-4.900234375,-5.421875,3.015625,2.663046875,2.34375
493,-3.53125,-4.212421875,-4.890625,2.953125,2.629609375,2.359375
494,-3.640625,-4.1253125,-4.53125,3.140625,2.774609375,2.53125
495,-4.28125,-4.785546875,-5.234375,2.96875,2.615546875,2.375
496,-3.875,-4.366953125,-4.796875,3.109375,2.748203125,2.421875
497,-3.96875,-4.3346875,-4.859375,2.9375,2.611171875,2.359375
498,-4.375,-4.873203125,-5.59375,3.28125,2.672890625,2.34375
499,-3.6875,-4.070859375,-4.609375,2.9375,2.615,2.28125
500,-4.640625,-5.074140625,-5.515625,3.140625,2.723671875,2.421875
501,-4.9375,-5.501640625,-6.03125,3.0625,2.75171875,2.46875
502,-3.875,-4.29625,-5.0,3.0625,2.72,2.390625
503,-4.3125,-5.007890625,-5.609375,3.171875,2.74453125,2.375
504,-3.984375,-4.380234375,-4.890625,3.015625,2.666171875,2.328125
505,-4.1875,-4.85140625,-5.5,3.1875,2.82671875,2.546875
506,-5.078125,-5.4840625,-6.03125,3.03125,2.65390625,2.375
507,-4.234375,-4.635,-5.265625,3.171875,2.813671875,2.53125
508,-4.078125,-4.506171875,-4.921875,3.15625,2.85109375,2.5
509,-3.78125,-4.44765625,-5.3125,3.046875,2.6903125,2.34375
510,-4.609375,-5.031640625,-5.421875,3.0625,2.648515625,2.40625
511,-4.265625,-4.795625,-5.46875,3.296875,2.7715625,2.453125
512,-5.109375,-5.531171875,-5.984375,3.1875,2.74296875,2.453125
513,-4.078125,-4.51390625,-5.265625,3.171875,2.75921875,2.484375
514,-4.5,-4.956953125,-5.53125,3.234375,2.762421875,2.421875
515,-3.9375,-4.453125,-4.953125,3.078125,2.6925,2.421875
516,-5.1875,-5.61625,-6.046875,3.046875,2.622734375,2.3125
517,-4.828125,-5.255234375,-6.015625,3.09375,2.773515625,2.5
518,-5.53125,-5.871796875,-6.328125,3.1875,2.776328125,2.46875
519,-4.0625,-4.54015625,-5.0625,3.15625,2.79828125,2.5
520,-4.15625,-4.6171875,-5.21875,2.984375,2.644765625,2.375
521,-3.921875,-4.435546875,-4.96875,3.015625,2.5978125,2.3125
522,-4.53125,-5.04140625,-5.65625,3.0625,2.7271875,2.46875
523,-4.671875,-5.181328125,-5.953125,3.125,2.7034375,2.359375
524,-4.40625,-4.859921875,-5.765625,3.171875,2.780703125,2.53125
525,-4.40625,-4.855703125,-5.515625,3.140625,2.656640625,2.34375
526,-3.96875,-4.4796875,-5.359375,2.875,2.530390625,2.21875
527,-4.265625,-4.76546875,-5.328125,2.96875,2.676015625,2.4375
528,-5.1875,-5.5878125,-6.140625,3.0625,2.752734375,2.453125
529,-4.890625,-5.413671875,-5.890625,3.171875,2.741015625,2.4375
530,-4.796875,-5.220234375,-5.765625,3.109375,2.727734375,2.421875
531,-5.09375,-5.55578125,-6.0625,3.359375,2.906328125,2.453125
532,-4.875,-5.2984375,-5.75,3.125,2.753984375,2.453125
533,-4.640625,-5.0253125,-5.5,3.171875,2.755,2.4375
534,-3.671875,-4.209375,-4.765625,3.046875,2.679921875,2.34375
535,-4.171875,-4.52671875,-4.984375,3.078125,2.742421875,2.46875
536,-4.859375,-5.236015625,-5.71875,2.984375,2.6325,2.375
537,-4.453125,-4.84953125,-5.40625,3.125,2.728515625,2.4375
538,-3.875,-4.521015625,-5.125,3.0625,2.778828125,2.421875
539,-4.390625,-4.730625,-5.265625,3.078125,2.703984375,2.390625
540,-4.015625,-4.553125,-5.15625,3.28125,2.812109375,2.453125
541,-4.203125,-4.531328125,-5.03125,3.203125,2.853125,2.578125
542,-3.296875,-3.8140625,-4.5,2.953125,2.63828125,2.375
543,-4.65625,-5.0559375,-5.546875,3.21875,2.821015625,2.515625
544,-3.71875,-4.17578125,-4.890625,3.140625,2.743359375,2.453125
545,-4.296875,-4.7703125,-5.515625,3.34375,2.82765625,2.46875
546,-4.578125,-4.939609375,-5.546875,3.265625,2.893203125,2.546875
547,-4.28125,-4.770625,-5.421875,3.34375,2.897265625,2.484375
548,-4.703125,-5.045,-5.671875,3.21875,2.811484375,2.53125
549,-4.78125,-5.33296875,-6.0625,3.171875,2.83578125,2.5
550,-4.5,-4.96375,-5.71875,3.234375,2.816015625,2.46875
551,-4.671875,-5.14,-5.859375,3.09375,2.675078125,2.40625
552,-4.453125,-4.90625,-5.578125,3.390625,2.974375,2.578125
553,-4.34375,-4.889140625,-5.53125,3.203125,2.777890625,2.390625
554,-4.703125,-5.29828125,-5.890625,3.234375,2.834296875,2.5
555,-4.625,-5.013671875,-5.59375,3.234375,2.841875,2.53125
556,-4.03125,-4.59171875,-5.171875,3.1875,2.810234375,2.46875
557,-4.375,-4.832578125,-5.421875,3.078125,2.7821875,2.359375
558,-4.109375,-4.5484375,-5.078125,3.3125,2.890390625,2.484375
559,-4.328125,-4.86890625,-5.640625,3.203125,2.808828125,2.53125
560,-4.3125,-4.80484375,-5.546875,3.1875,2.76609375,2.40625
561,-5.53125,-6.0715625,-6.765625,3.328125,2.80703125,2.453125
562,-4.59375,-4.971953125,-5.515625,3.0,2.640078125,2.375
563,-3.9375,-4.367109375,-4.984375,3.234375,2.774921875,2.4375
564,-3.53125,-3.995625,-4.453125,2.96875,2.615234375,2.390625
565,-4.71875,-5.104296875,-5.5,3.15625,2.796015625,2.421875
566,-3.859375,-4.31703125,-4.9375,3.015625,2.580859375,2.234375
567,-3.921875,-4.46328125,-5.015625,3.09375,2.74609375,2.4375
568,-3.703125,-4.157578125,-4.734375,3.0625,2.71828125,2.28125
569,-4.09375,-4.579140625,-5.078125,3.109375,2.738046875,2.421875
570,-4.65625,-5.149375,-5.765625,3.109375,2.705234375,2.375
571,-4.234375,-4.889921875,-5.5,3.046875,2.73921875,2.390625
572,-3.609375,-4.010703125,-4.46875,2.9375,2.597109375,2.328125
573,-5.296875,-5.746484375,-6.328125,3.0625,2.72671875,2.390625
574,-3.921875,-4.47859375,-4.9375,3.234375,2.811328125,2.484375
575,-4.5625,-5.135078125,-5.765625,3.09375,2.6628125,2.328125
576,-4.171875,-4.611484375,-5.21875,3.125,2.714609375,2.375
577,-4.46875,-4.9078125,-5.546875,3.0625,2.67640625,2.296875
578,-3.375,-3.77515625,-4.453125,3.1875,2.72296875,2.28125
579,-4.46875,-4.9265625,-5.40625,3.296875,2.83375,2.484375
580,-4.046875,-4.39453125,-4.875,3.015625,2.627109375,2.359375
581,-3.796875,-4.232890625,-4.8125,2.984375,2.669609375,2.4375
582,-5.09375,-5.38265625,-5.71875,3.078125,2.6575,2.375
583,-4.65625,-5.133359375,-5.765625,3.171875,2.806796875,2.53125
584,-4.8125,-5.164609375,-5.890625,3.0625,2.67859375,2.40625
585,-4.921875,-5.399921875,-5.953125,3.421875,2.848203125,2.421875
586,-4.171875,-4.68265625,-5.3125,3.03125,2.73484375,2.421875
587,-4.65625,-5.236953125,-5.796875,3.0,2.71921875,2.375
588,-4.75,-5.10109375,-5.5625,2.953125,2.6546875,2.390625
589,-5.015625,-5.415625,-5.859375,3.109375,2.750546875,2.4375
590,-4.015625,-4.738359375,-5.34375,3.21875,2.79625,2.5
591,-4.65625,-5.0475,-5.5625,3.109375,2.75078125,2.46875
592,-5.234375,-5.74859375,-6.328125,3.09375,2.7059375,2.421875
593,-4.515625,-5.205390625,-6.0,3.171875,2.732578125,2.421875
594,-4.484375,-5.02015625,-5.609375,3.15625,2.747734375,2.40625
595,-4.28125,-4.7790625,-5.171875,3.25,2.785546875,2.53125
596,-4.96875,-5.46609375,-5.953125,3.21875,2.74640625,2.4375
597,-4.40625,-4.811875,-5.515625,3.109375,2.72578125,2.40625
598,-4.140625,-4.57328125,-5.25,3.109375,2.65203125,2.328125
599,-5.0625,-5.5021875,-6.0,3.234375,2.739140625,2.40625
600,-4.25,-4.719375,-5.25,3.203125,2.85453125,2.578125
601,-5.234375,-5.7075,-6.140625,3.234375,2.780625,2.484375
602,-4.71875,-5.275625,-5.75,3.046875,2.7503125,2.359375
603,-4.125,-4.658515625,-5.4375,3.171875,2.771640625,2.375
604,-4.40625,-4.896171875,-5.625,3.046875,2.74453125,2.40625
605,-3.859375,-4.503125,-5.34375,3.1875,2.790859375,2.5625
606,-4.375,-4.88828125,-5.359375,3.09375,2.704375,2.453125
607,-3.890625,-4.515,-5.125,3.125,2.814921875,2.421875
608,-5.25,-5.59921875,-6.21875,3.1875,2.735859375,2.453125
609,-4.421875,-4.844921875,-5.46875,3.171875,2.84640625,2.53125
610,-4.40625,-4.827265625,-5.4375,3.265625,2.861640625,2.453125
611,-3.59375,-3.9953125,-4.609375,3.171875,2.640078125,2.34375
612,-4.015625,-4.556953125,-5.140625,3.28125,2.790625,2.484375
613,-5.203125,-5.631484375,-6.140625,3.203125,2.81796875,2.515625
614,-4.203125,-4.6171875,-5.109375,3.078125,2.733515625,2.453125
615,-4.421875,-4.938671875,-5.671875,3.453125,2.8540625,2.546875
616,-3.96875,-4.301640625,-4.75,3.171875,2.79421875,2.46875
617,-3.78125,-4.366953125,-4.875,3.140625,2.733125,2.359375
618,-4.609375,-5.098984375,-5.671875,3.03125,2.6746875,2.40625
619,-4.21875,-4.715546875,-5.453125,3.078125,2.72890625,2.359375
620,-5.3125,-5.657265625,-6.078125,2.890625,2.588984375,2.375
621,-4.453125,-4.914140625,-5.4375,3.046875,2.72875,2.515625
622,-3.828125,-4.259296875,-4.90625,3.1875,2.823671875,2.546875
623,-4.84375,-5.20421875,-5.71875,3.265625,2.82625,2.53125
624,-4.265625,-4.686953125,-5.125,3.171875,2.83265625,2.5625
625,-4.203125,-4.674140625,-5.265625,3.4375,2.985234375,2.546875
626,-5.046875,-5.48859375,-6.0,3.375,3.035,2.703125
627,-3.765625,-4.3009375,-4.9375,3.234375,2.911484375,2.65625
628,-5.140625,-5.548359375,-6.0,3.390625,2.98890625,2.59375
629,-5.0,-5.471953125,-6.09375,3.21875,2.85515625,2.484375
630,-3.515625,-3.927421875,-4.5,3.140625,2.77390625,2.484375
631,-4.40625,-4.9253125,-5.453125,3.140625,2.7853125,2.5
632,-4.34375,-4.97640625,-5.4375,3.109375,2.82953125,2.5
633,-3.578125,-4.03171875,-4.53125,3.109375,2.73421875,2.453125
634,-3.96875,-4.547734375,-5.234375,3.234375,2.790546875,2.4375
635,-4.390625,-4.823828125,-5.375,3.140625,2.740234375,2.421875
636,-4.8125,-5.296015625,-5.796875,3.421875,2.89703125,2.5
637,-3.90625,-4.478828125,-5.1875,3.265625,2.786328125,2.4375
638,-3.984375,-4.453359375,-4.90625,3.25,2.806953125,2.46875
639,-4.28125,-4.75171875,-5.296875,3.296875,2.83375,2.5
640,-4.34375,-4.8909375,-5.65625,3.515625,2.97828125,2.515625
641,-4.46875,-5.131875,-5.671875,3.484375,3.02625,2.53125
642,-4.09375,-4.5346875,-5.0,3.3125,2.901875,2.59375
643,-4.328125,-4.92375,-5.53125,3.375,2.92546875,2.484375
644,-4.28125,-4.764921875,-5.34375,3.265625,2.87109375,2.5625
645,-4.53125,-4.918984375,-5.421875,3.3125,2.87546875,2.515625
646,-5.203125,-5.782421875,-6.390625,3.359375,2.841328125,2.328125
647,-5.296875,-5.93171875,-6.546875,3.328125,2.917265625,2.5
648,-4.171875,-4.651875,-5.203125,3.15625,2.787734375,2.421875
649,-4.75,-5.1709375,-5.984375,3.375,2.8796875,2.515625
650,-4.609375,-4.9784375,-5.4375,3.234375,2.853359375,2.515625
651,-3.609375,-4.173671875,-5.078125,3.234375,2.865390625,2.515625
652,-3.484375,-4.0940625,-4.703125,3.234375,2.91578125,2.5
653,-3.71875,-4.1984375,-4.921875,3.15625,2.771953125,2.46875
654,-4.71875,-5.254140625,-5.84375,3.375,2.88984375,2.53125
655,-4.484375,-5.0078125,-5.703125,3.171875,2.87453125,2.59375
656,-5.296875,-5.71109375,-6.171875,3.203125,2.790390625,2.515625
657,-4.015625,-4.54640625,-5.0625,3.140625,2.83265625,2.53125
658,-4.109375,-4.48609375,-5.078125,3.140625,2.726328125,2.46875
659,-4.453125,-4.886015625,-5.4375,3.03125,2.67875,2.359375
660,-4.921875,-5.348203125,-5.921875,3.125,2.8134375,2.46875
661,-4.515625,-5.068984375,-5.796875,3.375,2.817734375,2.546875
662,-3.765625,-4.277578125,-4.953125,3.125,2.78953125,2.46875
663,-4.1875,-4.5853125,-5.03125,3.015625,2.676953125,2.40625
664,-4.25,-4.741171875,-5.453125,3.15625,2.755234375,2.453125
665,-4.28125,-4.73625,-5.359375,3.359375,2.804140625,2.5
666,-3.453125,-3.84171875,-4.421875,2.984375,2.682890625,2.359375
667,-4.0,-4.50578125,-5.125,3.21875,2.90953125,2.53125
668,-4.28125,-4.681953125,-5.203125,3.046875,2.65984375,2.28125
669,-5.15625,-5.743359375,-6.359375,3.21875,2.8453125,2.546875
670,-4.1875,-4.726484375,-5.53125,3.25,2.826875,2.515625
671,-4.4375,-4.924609375,-5.484375,3.171875,2.8615625,2.578125
672,-3.875,-4.258671875,-4.703125,3.359375,2.867421875,2.421875
673,-3.765625,-4.283046875,-4.8125,3.234375,2.823984375,2.484375
674,-4.234375,-4.70859375,-5.234375,3.203125,2.8315625,2.5
675,-4.296875,-4.713671875,-5.25,3.140625,2.7146875,2.453125
676,-5.203125,-5.74984375,-6.359375,3.328125,2.8734375,2.53125
677,-4.6875,-5.219140625,-5.78125,3.25,2.80875,2.515625
678,-3.859375,-4.4015625,-4.859375,3.484375,2.913828125,2.546875
679,-4.640625,-5.1721875,-5.671875,3.375,2.99390625,2.59375
680,-3.71875,-4.269921875,-4.96875,3.53125,3.031171875,2.625
681,-4.421875,-4.949140625,-5.46875,3.21875,2.770390625,2.515625
682,-4.296875,-4.803359375,-5.4375,3.25,2.90234375,2.5625
683,-3.9375,-4.403046875,-4.890625,3.234375,2.847421875,2.515625
684,-4.53125,-4.931328125,-5.40625,3.171875,2.77765625,2.375
685,-4.203125,-4.680703125,-5.125,3.34375,2.78359375,2.375
686,-5.0625,-5.542578125,-6.171875,3.328125,2.91046875,2.546875
687,-4.3125,-4.7571875,-5.328125,3.171875,2.81671875,2.5625
688,-4.484375,-4.86859375,-5.328125,3.5,2.8996875,2.609375
689,-3.578125,-4.06609375,-4.6875,3.5625,2.933125,2.625
690,-4.75,-5.31421875,-5.875,3.28125,2.92890625,2.578125
691,-4.359375,-4.87703125,-5.546875,3.421875,2.921796875,2.53125
692,-3.640625,-4.14,-4.75,3.390625,2.93203125,2.625
693,-4.0625,-4.531796875,-5.03125,3.453125,2.997734375,2.609375
694,-4.21875,-4.736796875,-5.328125,3.265625,2.902109375,2.609375
695,-4.703125,-5.147109375,-5.625,3.265625,2.921640625,2.609375
696,-5.328125,-5.7628125,-6.5,3.140625,2.807421875,2.5
697,-4.0625,-4.51328125,-5.03125,3.421875,2.868125,2.546875
698,-4.90625,-5.381875,-5.921875,3.234375,2.8571875,2.421875
699,-5.046875,-5.468671875,-5.984375,3.34375,2.942265625,2.578125
700,-4.625,-5.09765625,-5.78125,3.390625,2.9815625,2.625
701,-5.21875,-5.75578125,-6.265625,3.40625,2.9525,2.546875
702,-4.734375,-5.126875,-5.8125,3.296875,2.900703125,2.59375
703,-4.609375,-5.07109375,-5.734375,3.421875,2.932109375,2.53125
704,-3.8125,-4.28671875,-4.84375,3.484375,3.07171875,2.734375
705,-4.09375,-4.578359375,-5.140625,3.5,3.005234375,2.546875
706,-3.84375,-4.3003125,-4.953125,3.234375,2.891328125,2.53125
707,-5.0,-5.532734375,-6.25,3.609375,3.05484375,2.703125
708,-4.625,-5.040546875,-5.546875,3.25,2.902578125,2.484375
709,-4.5625,-5.009453125,-5.640625,3.421875,3.035390625,2.65625
710,-4.40625,-4.90640625,-5.640625,3.625,3.102578125,2.703125
711,-4.640625,-5.141171875,-5.875,3.265625,2.9328125,2.53125
712,-4.34375,-4.8259375,-5.40625,3.296875,2.932890625,2.6875
713,-4.78125,-5.30421875,-5.90625,3.453125,3.094140625,2.71875
714,-4.15625,-4.60421875,-5.1875,3.546875,3.1334375,2.671875
715,-4.09375,-4.5665625,-5.25,3.4375,3.041171875,2.59375
716,-3.65625,-4.2003125,-4.984375,3.375,2.96546875,2.484375
717,-3.53125,-3.97453125,-4.484375,3.453125,3.068828125,2.6875
718,-3.765625,-4.161015625,-4.734375,3.578125,3.07625,2.671875
719,-4.5,-4.968359375,-5.625,3.546875,3.077421875,2.71875
720,-3.515625,-4.151171875,-4.84375,3.28125,2.859765625,2.59375
721,-5.0,-5.415703125,-5.953125,3.53125,3.074609375,2.6875
722,-4.984375,-5.495546875,-6.03125,3.453125,2.924921875,2.578125
723,-4.34375,-4.888359375,-5.59375,3.34375,3.021796875,2.65625
724,-5.15625,-5.667890625,-6.328125,3.4375,3.0271875,2.578125
725,-4.546875,-5.103671875,-5.75,3.40625,3.0478125,2.609375
726,-3.671875,-4.15296875,-4.90625,3.265625,2.901484375,2.53125
727,-4.484375,-4.973046875,-5.65625,3.515625,3.066171875,2.671875
728,-4.6875,-5.19875,-5.75,3.5625,2.94828125,2.5625
729,-4.0625,-4.568046875,-5.203125,3.265625,2.82484375,2.5625
730,-3.515625,-4.13015625,-4.75,3.328125,2.9146875,2.578125
731,-4.609375,-5.084609375,-5.75,3.234375,2.889765625,2.5625
732,-3.96875,-4.50390625,-5.125,3.390625,2.989609375,2.640625
733,-4.484375,-4.9665625,-5.4375,3.25,2.9696875,2.671875
734,-4.1875,-4.631953125,-5.421875,3.421875,2.908203125,2.609375
735,-4.65625,-5.2153125,-5.953125,3.25,2.86953125,2.53125
736,-4.3125,-4.690234375,-5.21875,3.296875,2.9440625,2.546875
737,-4.34375,-4.83625,-5.53125,3.453125,2.942109375,2.546875
738,-4.046875,-4.50203125,-5.296875,3.390625,2.951171875,2.546875
739,-4.53125,-4.97671875,-5.828125,3.390625,2.945078125,2.625
740,-4.4375,-4.85421875,-5.390625,3.5,2.932265625,2.625
741,-4.359375,-4.89265625,-5.515625,3.40625,2.978359375,2.671875
742,-4.6875,-5.203203125,-5.71875,3.4375,2.904296875,2.484375
743,-3.875,-4.476171875,-4.96875,3.359375,2.942890625,2.578125
744,-4.0625,-4.453046875,-5.078125,3.296875,2.93796875,2.59375
745,-3.859375,-4.30078125,-4.90625,3.328125,2.94328125,2.671875
746,-4.328125,-4.911015625,-5.578125,3.515625,3.030390625,2.671875
747,-4.40625,-4.79765625,-5.234375,3.1875,2.7975,2.515625
748,-4.21875,-4.746484375,-5.375,3.328125,3.01296875,2.59375
749,-4.296875,-4.88046875,-5.40625,3.4375,3.057265625,2.6875
750,-4.28125,-4.866875,-5.546875,3.515625,3.08140625,2.703125
751,-5.0625,-5.521875,-6.0625,3.1875,2.7875,2.421875
752,-4.46875,-5.059453125,-5.625,3.3125,2.986640625,2.609375
753,-5.125,-5.55953125,-6.046875,3.203125,2.819375,2.421875
754,-4.421875,-4.93,-5.5,3.34375,2.95140625,2.625
755,-4.21875,-4.73734375,-5.375,3.265625,2.87984375,2.609375
756,-5.671875,-6.160703125,-6.65625,3.25,2.846484375,2.515625
757,-4.71875,-5.1584375,-5.71875,3.453125,2.9125,2.53125
758,-4.0,-4.526875,-5.265625,3.4375,3.023984375,2.703125
759,-4.78125,-5.263828125,-5.6875,3.421875,2.9146875,2.578125
760,-3.640625,-4.213125,-4.78125,3.53125,3.11015625,2.71875
761,-4.828125,-5.342578125,-5.96875,3.453125,2.970703125,2.609375
762,-4.28125,-4.881875,-5.421875,3.359375,2.970859375,2.6875
763,-4.234375,-4.580546875,-5.21875,3.34375,2.9875,2.671875
764,-4.71875,-5.184453125,-5.703125,3.34375,2.933359375,2.609375
765,-4.296875,-4.78015625,-5.59375,3.421875,2.930078125,2.546875
766,-4.25,-4.686875,-5.078125,3.375,3.024453125,2.75
767,-4.3125,-4.771953125,-5.484375,3.25,2.8078125,2.546875
768,-5.203125,-5.53921875,-6.046875,3.125,2.7921875,2.5625
769,-4.09375,-4.56578125,-5.15625,3.4375,2.922578125,2.5625
770,-4.46875,-4.814375,-5.1875,3.34375,2.916484375,2.609375
