Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
383,-4.125,-4.78984375,-5.625,2.65625,2.38625,2.21875
384,-5.046875,-5.66953125,-6.453125,2.515625,2.334140625,2.203125
385,-4.71875,-5.30546875,-6.21875,2.625,2.406796875,2.21875
386,-4.453125,-5.02421875,-5.8125,2.625,2.454375,2.3125
387,-5.03125,-5.643203125,-6.265625,2.578125,2.34375,2.171875
388,-4.328125,-4.881171875,-5.59375,2.84375,2.4365625,2.234375
389,-4.09375,-4.86828125,-5.609375,2.5625,2.371640625,2.203125
390,-3.84375,-4.397734375,-5.046875,2.671875,2.368125,2.15625
391,-4.015625,-4.598984375,-5.5625,2.578125,2.37796875,2.25
392,-3.59375,-4.328359375,-5.375,2.53125,2.29859375,2.140625
393,-4.625,-5.325390625,-6.1875,2.5625,2.34140625,2.15625
394,-4.171875,-5.013203125,-5.796875,2.484375,2.3225,2.171875
395,-4.890625,-5.40578125,-6.21875,2.453125,2.2884375,2.15625
396,-4.8125,-5.319609375,-6.046875,2.453125,2.267421875,2.09375
397,-4.1875,-4.701015625,-5.5625,2.546875,2.30453125,2.15625
398,-4.671875,-5.26203125,-5.8125,2.390625,2.232890625,2.09375
399,-3.875,-4.769375,-5.671875,2.53125,2.322421875,2.109375
